product_name,category,energy_kcal_100g,fat_100g,sugars_100g,carbohydrates_100g,serving_size_g,packaging_quantity,source_url
Parmigiano reggiano,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages italiens, Fromages pasteurisés, Fromages râpés, Parmigiano Reggiano",402.0,30.0,0.0,0.0,15.0,,https://world.openfoodfacts.org/product/3564700203156
Galettes aux flocons d’avoine fourrées chocolat noir,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits,Oatmeal biscuits,Chocolate rolled oats biscuits",503.0,24.0,37.0,63.0,18.8,,https://world.openfoodfacts.org/product/3760121213099
"L'incroyable Mousse, chocolat noir",fr:Mousses au chocolat noir,384.0,27.0,28.0,29.0,100.0,,https://world.openfoodfacts.org/product/3760122966000
Strawberry Conserve,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, Berry jams, Strawberry jams",235.0,0.3,53.7,57.7,15.0,,https://world.openfoodfacts.org/product/5000436288282
Vegetarian 1/4lb Burgers,"Plant-based foods and beverages, Plant-based foods, Meat alternatives, Vegetarian patties, Vegan patties, en:meat-analogues",223.0,13.0,0.529,4.67,113.5,,https://world.openfoodfacts.org/product/5014008002497
Large free range eggs,"Farming products, Eggs, Chicken eggs, Free-range chicken eggs",131.0,9.0,0.1,0.1,58.0,,https://world.openfoodfacts.org/product/5018374888303
Mango Chutney,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Spreads, Fruits based foods, Plant-based spreads, Fruit chutneys, Mango chutneys, Chutneys",234.0,0.4,52.4,56.6,15.0,,https://world.openfoodfacts.org/product/5051898384029
100G COTE D'OR NOIR ORIGINAL,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs",528.0,30.0,53.0,56.0,25.0,,https://world.openfoodfacts.org/product/5410081201039
Biscoff,"Snacks,Breakfasts,Sweet snacks,Biscuits and cakes,Biscuits",484.0,19.0,38.1,72.6,7.75,,https://world.openfoodfacts.org/product/5410126116236
Jnane,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,yogurt",102.0,3.2,13.8,15.0,4.0,,https://world.openfoodfacts.org/product/6111126001698
Onken Cherry,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",107.0,2.7,14.8,15.4,150.0,,https://world.openfoodfacts.org/product/7610900037346
Milka Choc & Choc,"Botanas,Snacks dulces,Galletas y pasteles,Cacao y sus productos,Dulces,Dulces de chocolate,Pasteles,Pasteles de chocolate,de:Kuchen mit Füllung und überzogen mit Schokolade",454.0,22.0,40.0,58.0,25.0,,https://world.openfoodfacts.org/product/7622210396334
Alpine Milk,"Lanches comida,Lanches doces,Cacau e derivados,Chocolates,Chocolates de leite,en:Milk chocolate bar",539.0,31.0,55.0,57.0,30.0,,https://world.openfoodfacts.org/product/7622210693280
Mini Oreo,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Filled biscuits, Chocolate sandwich cookies, en:chocolate-biscuits",476.0,20.0,37.0,68.0,40.0,,https://world.openfoodfacts.org/product/7622300165628
Wafers alla vaniglia,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Wafers, Stuffed wafers, en:vanilla-stuffed-wafers",520.0,26.0,38.0,67.0,4.0,,https://world.openfoodfacts.org/product/8001585008148
Penne Rigate N°66,"Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Cereali e i loro prodotti, Pasta, Paste alimentari di cereali, Pasta secca, Pasta di grano duro, en:Dry durum wheat pasta, Penne, Penne Rigate",356.0,1.6,3.1,69.5,100.0,,https://world.openfoodfacts.org/product/8008343200660
Nescafé classic natural,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Preparaciones de bebidas, Cafés, Bebidas instantáneas, Cafés solubles",2.0,0.0,0.1,0.1,2.0,,https://world.openfoodfacts.org/product/8410100020549
Doritos Tex-mex,en:corn-chips,480.0,22.0,3.64,61.4,44.0,,https://world.openfoodfacts.org/product/8410199271396
Blanco sin Corteza,"Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Cereais e Batatas,Pães,Pães de forma",225.0,2.1,5.0,42.0,28.0,,https://world.openfoodfacts.org/product/8480000823229
jibal nature,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Desserts lactés fermentés nature, Yaourts natures",61.8,2.73,4.0,6.0,110.0,,https://world.openfoodfacts.org/product/6111246951880
Nutty Muesli,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis, Cereals with nuts, Mueslis with nuts",392.0,11.3,15.7,57.9,45.0,,https://world.openfoodfacts.org/product/00253352
Vegan Bloc Butter,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Toasts",720.0,80.0,0.0,0.0,100.0,,https://world.openfoodfacts.org/product/11555797
Quinoa Royal - Carottes jaunes et cumin,"Plant-based foods and beverages,Plant-based foods,Meals,Microwave meals,Plant-based meals,Low-fat prepared meals,Quinoa dishes",90.0,2.4,2.0,13.0,220.0,,https://world.openfoodfacts.org/product/3175681248557
Tahini,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Condimentos, Untables, Cereales y derivados, Untables vegetales, Purés de oleaginosas, Salsas, Mantecas de cereales, Tahinis, en:groceries",710.0,65.6,1.4,3.2,,1.0,https://world.openfoodfacts.org/product/8480000174413
Margarina 100% vegetal con aceite de oliva,"Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Salted spreads, Spreadable fats, Vegetable fats, Margarines, Light margarines",360.0,40.0,0.5,0.5,10.0,,https://world.openfoodfacts.org/product/8719200050136
Sunflower oil,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, Sunflower seeds and their products, Sunflower oils",900.0,100.0,0.0,0.0,15.0,,https://world.openfoodfacts.org/product/5000119018663
,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Frozen foods, Meals, Vegetables, Frozen plant-based foods, Frozen vegetables, Frozen plant-based foods mixes, Mixed vegetables, fr:poelees, Frozen mixed vegetables, Frozen ready-made meals",96.0,4.6,1.6,8.9,150.0,,https://world.openfoodfacts.org/product/3083681116908
Tesco Plant Chef 4 Spicy Bean Burgers,"Meat alternatives,Meat analogues,Vegetarian patties,Vegan patties",201.0,9.1,2.2,22.0,105.0,,https://world.openfoodfacts.org/product/5057753927844
Huile d'Olive Vierge Extra Le Moulin Antonin,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Matières grasses végétales,Produits de l'olivier,Huiles,Huiles d'olive,Huiles d'olive vierges extra,Huiles d'olive vierges",884.0,100.0,0.0,0.0,100.0,,https://world.openfoodfacts.org/product/3770012239237
Nocilla Original,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads",546.0,32.0,56.0,58.0,15.0,,https://world.openfoodfacts.org/product/8410014477743
Petits fromages frais,"Dairies,Fermented foods,Fermented milk products,Cheeses,Desserts,Dairy desserts,Fermented dairy desserts,Petits suisses,Plain fermented dairy desserts,Plain Petit-Suisse,Plain Petit-Suisse around 4% fat",87.0,3.8,4.1,4.1,60.0,,https://world.openfoodfacts.org/product/4056489369363
Fat Free Natural Yogurt,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",59.0,0.5,7.2,8.6,125.0,,https://world.openfoodfacts.org/product/4088600284910
Country crisp miel & noix,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Crunchy cereal clusters",455.0,18.0,21.8,61.1,45.0,,https://world.openfoodfacts.org/product/5010477361172
Apple & Cinnamon Gut-Loving Porridge,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Porridge",422.0,12.0,7.3,63.0,50.0,,https://world.openfoodfacts.org/product/5060853640056
Kind Protein Dark Chocolate Nut,"Plant-based foods and beverages, Plant-based foods, Snacks, Sweet snacks, Nuts and their products, Bars, Dietary supplements, Bodybuilding supplements, Nut bars, Protein bars, Snack chocolate and peanut bar",536.0,33.3,17.1,31.0,42.0,,https://world.openfoodfacts.org/product/5000159537834
Pesto genovese senza aglio 190g,"Gewürzmittel,Saucen,Pestos,en:Cooking Sauces,Pesto alla Genovese,en:Groceries",492.0,47.0,5.0,11.0,100.0,,https://world.openfoodfacts.org/product/8076809580724
Recette à l'ancienne,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Old-fashioned crisps, en:potato-crisps-in-sunflower-oil",540.0,35.0,0.5,54.0,30.0,,https://world.openfoodfacts.org/product/3168930168041
Curry thaï,"Plant-based foods and beverages, Plant-based foods, Meals, Plant-based meals, en:microwave-meals",109.0,4.1,1.5,8.1,240.0,,https://world.openfoodfacts.org/product/3175681281936
N/A,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Matières grasses à tartiner, Matières grasses végétales, Margarines, Margarines sans sel",713.0,79.0,0.5,0.5,7.0,,https://world.openfoodfacts.org/product/8719200233508
Pavesini 200 gr,"Snack,Snack dolci,Biscotti e torte,en:Biscuits and crackers,Biscotti,en:Biscuits/Cookies (Shelf Stable)",389.0,2.5,50.0,83.0,25.0,,https://world.openfoodfacts.org/product/8013355501520
Petits pois carotte,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Canned foods, Legumes, Canned plant-based foods, Canned legumes, en:canned-peas-and-carrots",50.0,0.384615384615385,3.69230783902682,7.00000029343825,130.0,,https://world.openfoodfacts.org/product/0112121111111
Salsa Miel y Mostaza,"Condimentos,Salsas,Salsas de mostaza,Mostazas con miel",158.0,1.1,34.0,36.0,100.0,,https://world.openfoodfacts.org/product/8402001013218
mermelada melocoton 0%,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams, en:peach-jams",40.0,0.0,5.1,10.0,100.0,,https://world.openfoodfacts.org/product/8402001011771
Melty,N/A,673.0,8.92000007629395,11.1999998092651,18.6000003814697,60.0,,https://world.openfoodfacts.org/product/6111259346116
N/A,N/A,367.0,0.0,0.0,86.7,30.0,,https://world.openfoodfacts.org/product/6111180016034
Fast Action Dried Yeast 8 Sachets,"Food additives,Yeast",323.0,3.4,13.9,17.6,7.0,,https://world.openfoodfacts.org/product/00179768
Soft White,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de mie",250.0,2.4,3.2,46.7,100.0,,https://world.openfoodfacts.org/product/00246231
Medium Wholemeal Super Soft Loaf,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads, Wholemeal breads, Wholemeal sliced breads",226.0,15.7,0.0,0.7,100.0,,https://world.openfoodfacts.org/product/00515221
Granola Chocolat Noir,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits au chocolat,Biscuits au chocolat noir,Sablés nappés de chocolat",498.0,25.0,26.0,60.0,24.4,,https://world.openfoodfacts.org/product/3017760595193
"Bonne Maman - Mirabelle Plum Jam, 370g (13oz)","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de prunes, Confitures de mirabelles",241.0,0.1,59.0,59.0,100.0,,https://world.openfoodfacts.org/product/3045320001594
"Purée Délice - Courgettes, Céleri, Brocolis, Pois - Délice Vert","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Plats préparés, Légumes préparés, Purées, Purées de légumes, Legume-congele",55.0,2.2,1.7,5.3,150.0,,https://world.openfoodfacts.org/product/3083681066845
,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, Candies",386.0,10.0,61.0,69.0,100.0,,https://world.openfoodfacts.org/product/3116740033899
Dégustation Fruité & Gourmand,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, en:cooked-pressed-cheeses, Emmentals, Fromages pasteurisés",347.0,27.0,0.5,0.5,20.0,,https://world.openfoodfacts.org/product/3123937110004
Camembert,"Dairies, Fermented foods, Fermented milk products, Cheeses, Soft cheeses, Soft cheeses with bloomy rind, Französischer-käse, Kuhmilchkäse, Käse, Pasteurisierter-käse, Weichkäse, en:camemberts",352.06,32.0,0.5,0.5,40.0,,https://world.openfoodfacts.org/product/3161710000678
madeleines,"Snacks,Desserts,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Cakes,Chocolate cakes,Madeleines,Chocolate madeleines",425.0,21.0,29.0,55.0,15.0,,https://world.openfoodfacts.org/product/3178530408546
Levure chimique,"Additifs alimentaires, Levure chimique, en:Levure",80.0,0.0,0.0,20.0,100.0,,https://world.openfoodfacts.org/product/3179140163818
CHORIZO Doux,"Viandes et dérivés, Viandes, Charcuteries, Saucissons, Chorizo",498.0,46.0,2.5,3.0,100.0,,https://world.openfoodfacts.org/product/3181450100599
La crème brûlée,"Produits laitiers, Desserts, Desserts lactés, Crèmes brûlées, Desserts lactés aux œufs",258.0,19.0,16.0,17.0,100.0,,https://world.openfoodfacts.org/product/3184670007808
Levure de bière & sélénium,"Additifs alimentaires, Compléments alimentaires, Levures de bière",315.0,5.2,3.8,15.0,4.0,,https://world.openfoodfacts.org/product/3229820144160
Galettes céréales Lentilles et curry,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Alternatives à la viande, Galettes végétariennes",182.0,7.1,1.1,22.0,100.0,,https://world.openfoodfacts.org/product/3229820789828
Cassoulet au canard,"Conserves, Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats à la volaille, Plats à base de haricots, Plats préparés en conserve, Plats au canard, Cassoulets, Cassoulets au confit de canard",134.0,6.0,0.5,6.7,420.0,,https://world.openfoodfacts.org/product/3245361001120
Cassoulet au Canard,"Conserves, Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats à la volaille, Plats à base de haricots, Plats préparés en conserve, Plats au canard, Cassoulets, Cassoulets au confit de canard",134.0,6.0,0.5,6.7,420.0,,https://world.openfoodfacts.org/product/3245361002240
Fromage blanc 0% de matière grasse,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés nature,Fromages pasteurisés,Fromages blancs,Fromages blancs natures,Fromages-alleges,Fromage blanc nature à 0% de matières grasses",49.0,0.5,4.7,4.7,100.0,,https://world.openfoodfacts.org/product/3250390010098
Thon listao au naturel pêché ligne 140g,"Seafood, Fishes and their products, Canned foods, Fishes, Fatty fishes, Canned fishes, Tunas, Canned tunas, Tuna-in-brine, en:tunas-in-brine",118.0,1.5,0.0,0.0,140.0,,https://world.openfoodfacts.org/product/3256225454945
Seitan en tranches,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Meat alternatives, Meat analogues, Vegetarian patties, Seitan patties, en:seitan",125.0,1.6,1.2,7.1,125.0,,https://world.openfoodfacts.org/product/3259010108047
Curry de lentilles corail et légumes,"Surgelés,Plats préparés,Légumes préparés,Plats préparés surgelés,Curry-de-legumes,Curry-de-lentilles-corail-et-legumes,Vegetarien,Plats préparés aux lentilles",101.0,3.6,2.3,10.0,300.0,,https://world.openfoodfacts.org/product/3270160871223
4 Röstis de légumes et cheddar,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Surgelés, Plats préparés, Aliments à base de plantes surgelés, Légumes préparés, Pommes de terre normales préfrites surgelées, Préparations à base de pommes de terre, Plats préparés surgelés, Rostis, Röstis de pommes de terre surgelés",118.0,6.2,1.9,10.0,100.0,,https://world.openfoodfacts.org/product/3270160873555
Ratatouille,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Surgelés, Plats préparés, Légumes préparés, Ratatouilles, Ratatouille à la provençale",68.0,4.3,4.3,5.3,100.0,,https://world.openfoodfacts.org/product/3270190174356
Brioche Tranchée,"Snacks, Petit-déjeuners, Snacks sucrés, Viennoiseries, Brioches, Brioches pur beurre, Brioches tranchées, Brioches tranchées pur beurre",340.0,11.0,12.0,52.0,56.0,,https://world.openfoodfacts.org/product/3270190207924
,"Beverages and beverages preparations, Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Fermented milk drinks, Yogurts, Yogurt drinks, Flavoured fermented dairy desserts, Flavoured yogurt drinks, Flavoured drinkable yogurts with sugar, Fruit flavoured yogurt drinks, Strawberry yogurt drinks, Sweetened beverages, en:flavoured-yogurts",65.0,0.8,10.4,10.4,100.0,,https://world.openfoodfacts.org/product/3329770047891
Hop parfum framboise,"Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, Drinkable-yogurts, en:yogurt-drinks",66.0,0.8,10.5,10.7,180.0,,https://world.openfoodfacts.org/product/3329778164026
Yop parfum vanille,"Boissons et préparations de boissons,Boissons,Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Boissons lactées,Desserts lactés fermentés,Boissons fermentées,Frais,Boissons lactées fermentées,Yaourts,Yaourts à boire,Desserts lactés fermentés aromatisés,en:Flavoured yogurt drinks,Boissons avec sucre ajouté,Yaourts à boire goût vanille,Yaourts à boire aromatisés sucrés",66.0,0.8,10.4,10.6,180.0,,https://world.openfoodfacts.org/product/3329778164064
8 Pains au lait,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Petit-déjeuners,Céréales et pommes de terre,Snacks sucrés,en:Sweet pastries and pies,Pains,Viennoiseries,Pains au lait",357.0,12.0,13.0,53.0,35.0,,https://world.openfoodfacts.org/product/3560070370436
Fromage blanc nature,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Fromages blancs, Fromages blancs au lait de vache, Fromages blancs natures",70.0,3.0,3.3,3.3,100.0,,https://world.openfoodfacts.org/product/3560070778065
Morceaux de thon,"Produits de la mer,Poissons et dérivés,Conserves,Poissons,Poissons gras,Poissons en conserve,Thons,Thons en conserve,Thons tropicaux,Thons listao,Thons au naturel",102.0,0.7,0.0,0.0,130.0,,https://world.openfoodfacts.org/product/3560071000035
Crunchy Chocolat noir intense,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Mueslis, Mueslis with chocolate, Breakfast cereals rich in fibre, en:crunchy-cereal-clusters",441.0,15.0,19.0,62.0,45.0,,https://world.openfoodfacts.org/product/3560071013035
Lentilles,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Conserves, Légumineuses, Graines, Aliments à base de plantes en conserve, Graines de légumineuses, Plats préparés, Légumineuses sèches, Légumineuses en conserve, Lentilles, Lentilles en conserve, Lentilles préparées",79.0,0.5,0.5,13.0,100.0,,https://world.openfoodfacts.org/product/3564700005118
Tartines craquantes froment,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Extruded crispbreads",371.0,2.4,3.1,74.0,25.0,,https://world.openfoodfacts.org/product/3564700074633
Chinois crème pâtissière,"Snacks, Sweet snacks, Sweet pastries and pies, Viennoiseries, Brioches, en:brioche-filled-with-custard",280.0,7.6,19.0,46.0,50.0,,https://world.openfoodfacts.org/product/3587221227609
Mousse aux oeufs frais chocolat au lait,"Desserts, Surgelés, Desserts au chocolat, Réfrigérés, Mousses au chocolat",294.0,21.0,19.0,20.0,50.0,,https://world.openfoodfacts.org/product/3608580765684
LES 2 VACHES YAOURTS BRASSES NATURE 115 G X 4,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Desserts lactés fermentés nature, Yaourts natures, Yaourts brassés, Yaourts au lait de vache, Yaourts brassés nature",69.0,3.5,5.2,5.2,115.0,,https://world.openfoodfacts.org/product/3661344961326
Lentilles vertes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Légumineuses, Graines, Graines de légumineuses, Plats préparés, Légumineuses sèches, Lentilles, Lentilles vertes, Lentilles préparées",128.0,1.7,1.2,17.0,250.0,,https://world.openfoodfacts.org/product/3760020508593
"Grand cœur fondant, chocolat noisettes","Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits fourrés, Cookies fourrés",510.0,27.0,40.0,59.0,30.0,,https://world.openfoodfacts.org/product/3760122961708
Butter,"Milchprodukte, Fette, Brotaufstriche, Streichfette (Milch- und Nichtmilcherzeugnisse), Tierische Fette, Milchstreichfett, Milchfette, Butter, Mildgesäuerte Butter, Deutsche Markenbutter",745.0,82.0,1.0,1.0,10.0,,https://world.openfoodfacts.org/product/4008452010222
Wrigleys Extra Spearmint 84g,"Snacks, Sweet snacks, Confectioneries, Chewing gum, Sugar-free chewing gum, en:gummi-candies",153.0,0.0,0.0,62.0,1.4,,https://world.openfoodfacts.org/product/4009900482776
Cherry,"Boissons, Boissons gazeuses, Sodas, Sodas au cola, Boissons avec sucre ajouté",43.0,0.0,10.7,10.7,125.0,,https://world.openfoodfacts.org/product/54492790
Milk Chocolate Bar,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Chocolates, Milk chocolates, Chocolates with almonds, Milk chocolate bar, Milk chocolate bar with nougat, Milk chocolates with almonds, Swiss chocolates, fr:Chocolats au lait au nougat, fr:Chocolats au nougat",528.0,29.0,60.0,61.0,100.0,,https://world.openfoodfacts.org/product/7614500035788
Original,"Dairies, Fermented foods, Fermented milk products, Cheeses, Spreads, Salted spreads, Cheese spreads, en:spreadable-fats",250.0,24.7,2.67,3.0,30.0,,https://world.openfoodfacts.org/product/7622210103673
Mayonesa,"Condiments,Sauces,Mayonnaises",616.0,66.0,3.0,3.3,15.0,,https://world.openfoodfacts.org/product/8410086311501
Yatekomo Pollo,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Dried products, Pastas, Dried products to be rehydrated, Noodles, Instant noodles, Chinese noodles, Tagliatelle",92.6,3.87,0.452,12.3,310.0,,https://world.openfoodfacts.org/product/8410300349952
Roasted & Salted Peanuts,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Snacks, Legumes, Salty snacks, Nuts and their products, Nuts, Roasted nuts, Peanuts, Salted nuts, Roasted peanuts",645.0,53.4,4.5,9.6,25.0,,https://world.openfoodfacts.org/product/5057545696651
Queso fresco vaca,"Productes làctics, Aliments fermentats, Productes làctics fermentats, Formatge, en:Fresh cheeses, Formatge pasteuritzat",170.0,11.4,3.7,5.4,25.0,,https://world.openfoodfacts.org/product/8480000511911
Grissini artigianali,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Produits artisanaux, Gressins, Gressins artisanaux",476.0,19.0,2.1,60.0,12.5,,https://world.openfoodfacts.org/product/3760077537249
Chicken Dippers,"Meats and their products,Meat preparations,Meats,Chicken and its products,Poultries,Chicken preparations,Breaded products,Chickens,Poultry nuggets,Breaded chicken,Chicken nuggets",271.0,10.0,30.0,42.0,66.0,,https://world.openfoodfacts.org/product/5000116123919
Le Rougail Saucisse et son riz créole,"Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats à base de riz, Plats au porc, Plats préparés à réchauffer au micro-ondes, Rougail saucisse",155.0,7.6,1.9,16.0,300.0,,https://world.openfoodfacts.org/product/3302740031038
Cremefine zum Kochen 7% Fett,"Dairies,Vegan products,Compound dairy creams",89.0,7.4,2.6,4.8,100.0,,https://world.openfoodfacts.org/product/8719200041219
Morrocan Falaffels,"Plant-based foods and beverages, Plant-based foods, Meals, Meat alternatives, Plant-based meals, Vegetarian balls, Falafels",239.0,6.5,6.5,36.0,60.0,,https://world.openfoodfacts.org/product/5013683306715
Nouilles aux œufs,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pâtes alimentaires, Nouilles, Pâtes aux œufs, Nouilles chinoises, Nouilles aux oeufs",162.0,1.4,1.0,31.0,183.0,,https://world.openfoodfacts.org/product/4002359013119
Sour cream & onion,"snacks, salty-snacks, appetizers, chips-and-fries, crisps, salty-snacks-made-from-potato, fr:amuse-gueules, biscuits-apéritifs, fr:chips, fr:chips-et-frites, snacks-salés, tuiles-salées, en:potato-crisps",525.0,30.0,2.5,56.0,30.0,,https://world.openfoodfacts.org/product/5053990155385
Protein Bar Chocolate Brownie,"Snacks,Sweet snacks,Bars,Dietary supplements,Bodybuilding supplements,Energy bars,Protein bars,Protein Energy Bars",368.0,10.0,2.4,25.4,45.0,,https://world.openfoodfacts.org/product/4056489038627
Poisson à la Bordelaise & écrasé de pommes de terre,"Surgelés, Plats préparés, Frais, Plats préparés au poisson, Plats préparés frais, Plats préparés au poisson blanc cuit, Poisson blanc à la bordelaise",130.0,7.1,1.7,9.8,300.0,,https://world.openfoodfacts.org/product/3302740046728
Parmigiano Reggiano AOP en copeaux,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages italiens, Parmigiano Reggiano",402.0,29.7,0.0,0.0,30.0,,https://world.openfoodfacts.org/product/4056489192930
Orzo,"Cibi e bevande a base vegetale,Cibi a base vegetale,Cereali e patate,Cereali e i loro prodotti,Pasta,Paste alimentari di cereali,Semolino di cereali,Pasta di grano duro,Semole di grano,Semole di grano duro,Pasta di Gragnano",177.0,0.4,0.7,35.4,83.0,,https://world.openfoodfacts.org/product/5052320752782
,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes,en:Crispbreads,Panes de centeno",348.0,1.12,3.37,64.0,8.9,,https://world.openfoodfacts.org/product/4056489189121
Greek Natural Yogurt,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts",124.0,9.3,4.8,5.2,125.0,,https://world.openfoodfacts.org/product/4056489383529
Asda extra special Wholemeal & bread,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads, Wholemeal breads, Wholemeal sliced breads",254.0,5.6,2.5,36.0,1.0,,https://world.openfoodfacts.org/product/5054781498070
Épinards Branches à la Crème,"Plant-based foods and beverages, Plant-based foods, Frozen foods, Prepared vegetables, Prepared spinachs, Spinach with cream sauce, en:frozen-vegetables",68.0,3.1,1.9,5.8,120.0,,https://world.openfoodfacts.org/product/3599741006329
Bio country crisp,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Surgelés,Céréales pour petit-déjeuner,Céréales aux fruits à coques,Pépites de céréales croustillantes,Pépites de céréales aux fruits à coques,Céréales pour petit déjeuner riches en fibres",447.0,16.0,19.0,62.9,45.0,,https://world.openfoodfacts.org/product/5010477361639
Kinder tronky,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Gaufrettes,Biscuits au chocolat,Gaufrettes fourrées",521.0,27.8,43.2,57.1,18.0,,https://world.openfoodfacts.org/product/8000500384794
